id,edit_history_tweet_ids,text,lang,created_at,tweetId,mislead_A,mislead_B,defend_A,defend_B,nA,nB,nMisleadingNotes,nNotMisleadingNotes,netStance_A,netStance_B,consensus,polarity,communityFlagged,polarity_abs,polarity_condition,topic_condition
1651344205707636737,['1651344205707636737'],"53% of moms of boys with gender identity disorders had been diagnosed with depression or BPD, compared to just 6% of the control group. Additionally, 44% sought psychiatric help for depression at some point in their life.

Seems @jordanbpeterson was right about devouring mothers https://t.co/IsiaIIy3YX",en,2023-04-26T21:55:13.000Z,1651344205707636737,0.6201916033587589,0.9734490444992646,0.7426923878632721,0.2417949374878392,262.0,127.0,2.0,1.0,-0.1225007845045131,0.7316541070114254,0.6201916033587589,-0.8541548915159386,True,0.8541548915159386,negative,lgbt
1775954183939567752,['1775954183939567752'],Welcome to Kansas City where they have ALL GENDER bathrooms…I hate this. https://t.co/yAgth3X9Xy,en,2024-04-04T18:30:47.000Z,1775954183939567752,0.5206224196349457,0.9515129836847798,0.4708457449736883,0.0549531123868205,552.0,4189.0,5.0,3.0,0.0497766746612574,0.8965598712979592,0.5206224196349457,-0.8467831966367019,True,0.8467831966367019,negative,lgbt
1742120878618419505,['1742120878618419505'],This nigga Obama gay as hell. https://t.co/aKkGYgUqgc,en,2024-01-02T09:49:19.000Z,1742120878618419505,0.5416074652321538,0.9292231558799467,0.7219081525752498,0.2840363902926633,275.0,149.0,2.0,1.0,-0.180300687343096,0.6451867655872834,0.5416074652321538,-0.8254874529303794,True,0.8254874529303794,negative,lgbt
1659188280150335490,['1659188280150335490'],Ford has released its new LGBTQI2S+ truck dubbed “VERY GAY RAPTOR” as part of its new advertising campaign. 🌈 https://t.co/k58pj4PNxc,en,2023-05-18T13:24:46.000Z,1659188280150335490,0.8640416820157846,0.9816424415815328,0.7720142532432642,0.0767374755068011,302.0,87.0,1.0,1.0,0.0920274287725203,0.9049049660747316,0.8640416820157846,-0.8128775373022111,True,0.8128775373022111,negative,lgbt
1749832523406799269,['1749832523406799269'],"Trans man who had mastectomy discovered to be 5 months pregnant, making rare ‘seahorse dad’ https://t.co/52uwQCOK74 https://t.co/EVeMFVneyg",en,2024-01-23T16:32:38.000Z,1749832523406799269,0.8648297582697967,0.095142027208963,0.0898959665810035,0.8846713991355372,2213.0,1114.0,5.0,7.0,0.7749337916887932,-0.7895293719265741,0.095142027208963,1.5644631636153674,True,1.5644631636153674,positive,lgbt
1704954150482497757,['1704954150482497757'],This was the first time a court recognized the persecution of trans people in Nazi Germany. https://t.co/Sf4brTzNkF,en,2023-09-21T20:22:00.000Z,1704954150482497757,0.9620024031134128,0.1846386986357789,0.2286319233236115,0.988981431237368,566.0,155.0,2.0,2.0,0.7333704797898011,-0.8043427326015893,0.1846386986357789,1.5377132123913904,True,1.5377132123913904,positive,lgbt
1694740216441864291,['1694740216441864291'],"On what would have been her 78th birthday, we honor the life and legacy of Marsha P. Johnson.

A pioneer for trans liberation, Marsha’s activism and joy is woven into the work that we do everyday to build a safer, more joyful, and more affirming world for LGBTQ young people 💐 https://t.co/EYG7iaJKrG",en,2023-08-24T15:55:29.000Z,1694740216441864291,0.9958918193448444,0.490163828804399,0.0011008201194122,0.999992155117902,655.0,179.0,2.0,1.0,0.994790999225432,-0.5098283263135028,0.490163828804399,1.5046193255389348,True,1.5046193255389348,positive,lgbt
1787557395939418299,['1787557395939418299'],"JESUS DIRECTLY AFFIRMED SAME-SEX LOVE.
… but many English translations try to hide it.

In Matthew 8:5-13, a Roman Centurion pleads for Jesus to come heal a “young servant,” who is sick in his home.

But this was A GAY LOVER, not just a “young servant.”

The details 👇🏼🧵￼

￼",en,2024-05-06T18:57:49.000Z,1787557395939418299,0.9671350911064872,0.3973666288839221,1.6753984461093028e-10,0.9061661292331844,320.0,64.0,3.0,1.0,0.9671350909389472,-0.5087995003492625,0.3973666288839221,1.4759345912882098,True,1.4759345912882098,positive,lgbt
1754225718748426254,['1754225718748426254'],"My new piece for https://t.co/XEIFJyXgjC #liathomas #transgender #WorldAquatics #swimming #transgenderathletes #transwomen 
Transgender Swimmer Lia Thomas’ Body Is Not The Problem via @forbes https://t.co/20XqkuXjwh",en,2024-02-04T19:29:37.000Z,1754225718748426254,0.995103792011138,0.5464781134397761,0.0170700826724764,0.999599209423702,242.0,24.0,1.0,1.0,0.9780337093386614,-0.4531210959839259,0.5464781134397761,1.431154805322587,True,1.431154805322587,positive,lgbt
1633688323243008000,['1633688323243008000'],"A bill that will empower government employees to deny marriage licenses to LGBTQ &amp; interracial couples.

That. JUST. Passed.

Wake up America.

The @GOP are rolling back decades of progress RIGHT NOW.

We must call out this blatant bigotry for what it is. https://t.co/pnoGdZ0YPI",en,2023-03-09T04:37:03.000Z,1633688323243008000,0.952985762447296,0.4739916164505066,0.0236706590510425,0.8498775588514311,234.0,109.0,3.0,2.0,0.9293151033962536,-0.3758859424009245,0.4739916164505066,1.305201045797178,True,1.305201045797178,positive,lgbt
1773498497729524151,['1773498497729524151'],"How is this anything other than policing women's gender expression (young women, at that) https://t.co/GtBG5Ef4Ha",en,2024-03-28T23:52:46.000Z,1773498497729524151,0.9999912823193556,0.4919387405341943,0.0006922473004291,0.6995771089338243,160.0,49.0,1.0,2.0,0.9992990350189266,-0.2076383683996299,0.4919387405341943,1.2069374034185565,True,1.2069374034185565,positive,lgbt
1659552178720178179,['1659552178720178179'],Good morning! A reminder that healthcare for transgender people is settled science. Every major medical association supports this critical life-saving care. https://t.co/dG8lRKrzvA,en,2023-05-19T13:30:47.000Z,1659552178720178179,0.87915348930604,0.1541125265283111,0.0228498215112979,0.4916524179653311,7340.0,3473.0,14.0,3.0,0.8563036677947421,-0.33753989143702,0.1541125265283111,1.193843559231762,True,1.193843559231762,positive,lgbt
1699146339232174282,['1699146339232174282'],"BREAKING: Uganda has made its first arrest for “aggravated homosexuality” a crime which is now punishable by death under the new anti-LGBTQ+ law. 

20-year-old Michael Opolot could now face the death penalty any day now. https://t.co/JwmcRz3Jde",en,2023-09-05T19:43:50.000Z,1699146339232174282,0.9563871048539064,0.8529095897899869,0.0006865943525433,0.9994808653189904,130.0,83.0,2.0,3.0,0.9557005105013632,-0.1465712755290034,0.8529095897899869,1.1022717860303666,True,1.1022717860303666,positive,lgbt
1665081853785538568,['1665081853785538568'],"wow - in a shocking show of support to the LGBTQ community, Mike Pence “comes out” on a rainbow motorcycle https://t.co/HsCdJPu2xH",en,2023-06-03T19:43:44.000Z,1665081853785538568,0.9814587879259932,0.5976836660788825,0.1043821730048885,0.7800493423655962,39.0,105.0,2.0,2.0,0.8770766149211046,-0.1823656762867137,0.5976836660788825,1.0594422912078183,True,1.0594422912078183,positive,lgbt
1769778425315704837,['1769778425315704837'],I’m under the protection of the Met’s Counter Terrorism Unit because of the poisonous lies that are spread about trans people. The Nazi group who killed Jo Cox say they’ll execute me in public. All spouting the same GC rhetoric. You are totally irresponsible. Scary. https://t.co/v8Lo5oavKr,en,2024-03-18T17:30:32.000Z,1769778425315704837,0.9998268523476552,0.5524129492509093,0.0234743492486213,0.5270763361721776,45.0,90.0,2.0,1.0,0.976352503099034,0.0253366130787316,0.5524129492509093,0.9510158900203024,True,0.9510158900203024,positive,lgbt
1600873302443970560,['1600873302443970560'],"On Elon Musk's Twitter:

- Slurs against Black people have tripled
- Slurs against women are up 33%
- Slurs against Jewish people are up 61%
- And slurs against gay men are up 58%

These numbers are abysmal – and unacceptable.

Today, @RepMarkTakano and I are demanding action.",en,2022-12-08T15:21:52.000Z,1600873302443970560,0.8567216581070445,0.3574113808949686,0.0811154047690731,0.4729321880426684,2447.0,838.0,8.0,2.0,0.7756062533379714,-0.1155208071476998,0.3574113808949686,0.8911270604856711,True,0.8911270604856711,positive,lgbt
1778431751812968791,['1778431751812968791'],Wildest things that came out of the Cass Report on trans healthcare https://t.co/r50rOaen64,en,2024-04-11T14:35:45.000Z,1778431751812968791,0.9561626028869024,0.330317598746594,0.1860972583495887,0.3955473015169105,583.0,833.0,3.0,4.0,0.7700653445373136,-0.0652297027703164,0.330317598746594,0.8352950473076299,True,0.8352950473076299,positive,lgbt
1658502707370508291,['1658502707370508291'],"An Illinois teacher offered her middle schoolers a bestselling LGBTQ-themed book.

Parents filed a police report over her book choice. https://t.co/oMmyUcGEdE",en,2023-05-16T16:00:33.000Z,1658502707370508291,0.9412510644643276,0.7730354834217855,0.297293650771067,0.959337753487244,3482.0,250.0,6.0,1.0,0.6439574136932604,-0.1863022700654586,0.7730354834217855,0.8302596837587191,True,0.8302596837587191,positive,lgbt
1741205558890217558,['1741205558890217558'],"Bleeding and shedding your uterine lining is a SYMPTOM of your period, not the cause. 

Your period is caused by your HORMONE levels, and the physiological effects they have on your body. Trans women hormone levels fluctuate on HRT just like cis women. We do in fact get periods. https://t.co/Sn7IrwcY6t",en,2023-12-30T21:12:09.000Z,1741205558890217558,0.9905300089221696,0.5762339395234093,0.0191855075699775,0.4241041101158658,3498.0,738.0,3.0,3.0,0.9713445013521922,0.1521298294075434,0.5762339395234093,0.8192146719446487,True,0.8192146719446487,positive,lgbt
1661450808758800384,['1661450808758800384'],"Target is removing LGBTQ Pride products because of terrorist behavior like this.

Yes, this is absolutely terrorism &amp; Target should be ashamed for caving in. Just like Anheuser Busch caved in.

And people wonder why there’s so much fear in our community. https://t.co/0kMab9s44k",en,2023-05-24T19:15:15.000Z,1661450808758800384,0.9192694091095508,0.5567593495446321,0.3934741832851876,0.8132215121113311,1077.0,101.0,5.0,3.0,0.5257952258243632,-0.2564621625666989,0.5567593495446321,0.7822573883910622,True,0.7822573883910622,positive,lgbt
1708448674970472692,['1708448674970472692'],"Debunking the ""gender critical"" myth by @cnorthwood https://t.co/408oKIaXpK",en,2023-10-01T11:48:00.000Z,1708448674970472692,0.9867233976426004,0.6491016538969182,5.279052240758046e-08,0.4359812974078464,536.0,42.0,1.0,1.0,0.986723344852078,0.2131203564890718,0.6491016538969182,0.7736029883630063,True,0.7736029883630063,positive,lgbt
1652148514934145024,['1652148514934145024'],"A Gang of Bull Lesbians who happen to be German Police kidnap a small Muslim child.

His parents were teaching him that trans/homo lifestyle is against their faith. 

Whether it's Goat Roping or Spirit Cooking, Germany is over. https://t.co/ADjbian2iG",en,2023-04-29T03:11:16.000Z,1652148514934145024,0.9820803933485752,0.2340303882804151,,,21.0,8.0,1.0,0.0,0.9820803933485752,0.2340303882804151,0.2340303882804151,0.7480500050681602,True,0.7480500050681602,positive,lgbt
1769190548261183572,['1769190548261183572'],eminem said gay rights when he did this https://t.co/0PAIlcam3x,en,2024-03-17T02:34:31.000Z,1769190548261183572,0.9984294456240984,0.7858034240965053,2.8525093511984948e-05,0.5309731651505714,22.0,78.0,1.0,2.0,0.9984009205305864,0.2548302589459339,0.7858034240965053,0.7435706615846526,True,0.7435706615846526,positive,lgbt
1777403641747345835,['1777403641747345835'],"NAIA's decision to ban trans women from sports is unacceptable. It's blatant discrimination that harms not only trans women, but all women. 

Trans athletes deserve a chance to play.

https://t.co/NjW8A89zbN",en,2024-04-08T18:30:25.000Z,1777403641747345835,0.9613384728874598,0.2228443076798346,,,192.0,66.0,3.0,0.0,0.9613384728874598,0.2228443076798346,0.2228443076798346,0.7384941652076251,True,0.7384941652076251,positive,lgbt
1764086034084794581,['1764086034084794581'],"Queerbaiter Albie has been blocked by TNA Knockouts Champion Jordynne Grace.

In a Wrestle Crave exclusive, we confirm that Jordynne told us “someone had to stand up against that bottom and I am happy I’m the one to do it.” https://t.co/jV6Z8HuvwJ",en,2024-03-03T00:31:00.000Z,1764086034084794581,1.0,1.0,,,12.0,46.0,1.0,0.0,1.0,1.0,1.0,0.0,True,0.0,center,lgbt
1717630425282040079,['1717630425282040079'],"JUST IN | THOUSANDS of US Marines have landed in Israel!

PitDark InMy1989TaylorsVersionEra NationalPumpkinDay AR-15 Chocking Jota Petty  Mason Toy Story Beal PBPitch Vrana Shams Pinto Alan Wake 2 Waffle House Gaylors Ausmus Josh Norman SHALL NOT BE INFRINGED Letterboxd https://t.co/loaw1lF4Na",en,2023-10-26T19:53:00.000Z,1717630425282040079,1.0,1.0,,,28.0,21.0,1.0,0.0,1.0,1.0,1.0,0.0,True,0.0,center,lgbt
1677809883406651393,['1677809883406651393'],Trans activist misspells Bible as BIBBLE during Trans Pride earlier today in London. https://t.co/jY95PhDzav,en,2023-07-08T22:40:23.000Z,1677809883406651393,0.9999999999704912,0.9999885363415824,,,37.0,76.0,2.0,0.0,0.9999999999704912,0.9999885363415824,0.9999885363415824,1.1463628908692236e-05,True,1.1463628908692236e-05,center,lgbt
1406618105950900224,['1406618105950900224'],"Fort Lauderdale Mayor: Truck running into Pride parade ""was a terrorist attack against the LGBTQ community"" https://t.co/nAeR8ftsUx https://t.co/oXu6dSVkf3",en,2021-06-20T14:21:04.000Z,1406618105950900224,0.9999389068745702,0.9999512417077322,,,43.0,4.0,3.0,0.0,0.9999389068745702,0.9999512417077322,0.9999389068745702,-1.233483316198658e-05,True,1.233483316198658e-05,center,lgbt
1594321075256582147,['1594321075256582147'],"Gay marriage is illegal in Israel, as is interracial marriage. https://t.co/E2bivli0TR",en,2022-11-20T13:25:40.000Z,1594321075256582147,0.9994876781186648,0.9996586124803106,,,5.0,15.0,1.0,0.0,0.9994876781186648,0.9996586124803106,0.9994876781186648,-0.0001709343616459,True,0.0001709343616459,center,lgbt
1786584376496554302,['1786584376496554302'],Iran publicly photos these guys right before they were executed for being gay. https://t.co/mapGTMOaBx,en,2024-05-04T02:31:23.000Z,1786584376496554302,0.9991114491514076,1.0,,,11.0,27.0,1.0,0.0,0.9991114491514076,1.0,0.9991114491514076,-0.0008885508485924,True,0.0008885508485924,center,lgbt
1668729966077308928,['1668729966077308928'],"Starbucks workers are taking to social media to report that the company is no longer allowing Pride decorations in-store.

The news comes at the heels of Target bowing to anti-LGBTQ+ pressure and removing pride merchandise. 

🔗: https://t.co/rFXf6RawkH https://t.co/T88tVgu616",en,2023-06-13T21:20:02.000Z,1668729966077308928,0.8719708481021894,0.8733755359748868,,,73.0,146.0,2.0,0.0,0.8719708481021894,0.8733755359748868,0.8719708481021894,-0.0014046878726974,True,0.0014046878726974,center,lgbt
1638959087756136453,['1638959087756136453'],All 'dating' apps are gay. https://t.co/RA5cDCeIDc,en,2023-03-23T17:41:11.000Z,1638959087756136453,0.9981615970138964,0.999999750411616,,,36.0,31.0,1.0,0.0,0.9981615970138964,0.999999750411616,0.9981615970138964,-0.0018381533977197,True,0.0018381533977197,center,lgbt
1794105927076901250,['1794105927076901250'],"Of course Starmer doesn’t want to debate during the next 6 weeks, it will mean he actually has to share  his opinions on things like Palestine,Gender &amp; Taxes going up even further under Labour.

He doesn’t want the masses to know what he’s about,if he stays quiet it’s a landslide",en,2024-05-24T20:39:20.000Z,1794105927076901250,0.9925129722967548,0.9944856398015096,,,18.0,72.0,1.0,0.0,0.9925129722967548,0.9944856398015096,0.9925129722967548,-0.0019726675047547,True,0.0019726675047547,center,lgbt
1633897894905298961,['1633897894905298961'],"If you're trying to see our site and getting an 'unsafe' message, this is because some internet providers automatically flag the word 'lesbian' in our URL as problematic. And if that doesn't tell you something about what it's like to be a lesbian today, nothing does! Should be https://t.co/GBzUODNXoQ",en,2023-03-09T18:29:49.000Z,1633897894905298961,0.9971136100311796,0.999796092299762,,,13.0,55.0,1.0,0.0,0.9971136100311796,0.999796092299762,0.9971136100311796,-0.0026824822685824,True,0.0026824822685824,center,lgbt
1653135622083584001,['1653135622083584001'],"Biological man: 

“It never ceases to amaze me, the number of Cisgendered women who need to be educated on the anatomy of their own body.”

“You don’t have to have a uterus to have a monthly cycle.” https://t.co/hTvipJCy4A",en,2023-05-01T20:33:40.000Z,1653135622083584001,0.9473578194045452,0.7892548997347006,0.4568059529178266,0.3028427690764978,476.0,49.0,2.0,1.0,0.4905518664867185,0.4864121306582028,0.7892548997347006,0.0041397358285156,True,0.0041397358285156,center,lgbt
1638904437648535553,['1638904437648535553'],"Oh Boy, oh Boy Oh boy! The gay dating app GRINDR says if Florida doesn't stop passing homophobic and transphobic laws, they will reveal every single Republican legislator and party officials who secretly use the app!
After all, #TruthMatters",en,2023-03-23T14:04:01.000Z,1638904437648535553,0.9385420190638356,0.9432122125356366,,,41.0,12.0,1.0,0.0,0.9385420190638356,0.9432122125356366,0.9385420190638356,-0.004670193471801,True,0.004670193471801,center,lgbt
1611102635590930441,['1611102635590930441'],"A 19-year-old Florida teen was arrested after posting a photo of an AR-15 with a threat to target gay people in a mass shooting at Florida State University. 

Gov. DeSantis vowed to pass permitless carry this year, stripping background check requirements. https://t.co/rkKynC98uI",en,2023-01-05T20:49:35.000Z,1611102635590930441,1.0,0.9945532628364822,,,37.0,13.0,1.0,0.0,1.0,0.9945532628364822,0.9945532628364822,0.0054467371635178,True,0.0054467371635178,center,lgbt
1707363948486332643,['1707363948486332643'],"For anyone who claims that trans women are not women...

According to you, one of the women in the photo is not a ""woman"". Is she the one on your left or the one on your right?

@elonmusk

@realDonaldTrump @MattWalshBlog @joerogan  @benshapiro @VaushV @jk_rowling
#trans https://t.co/6OhqzkS6nR",en,2023-09-28T11:57:41.000Z,1707363948486332643,0.9919145290217608,0.9997898378196884,,,182.0,17.0,1.0,0.0,0.9919145290217608,0.9997898378196884,0.9919145290217608,-0.0078753087979274,True,0.0078753087979274,center,lgbt
1698301461770256572,['1698301461770256572'],"Plane crashes during a gender reveal party in Sinaloa, Mexico.

The cartels just can’t stop claiming lives… https://t.co/sl7Ys1cm7p",en,2023-09-03T11:46:36.000Z,1698301461770256572,0.963801039707638,0.973137698602297,,,72.0,76.0,1.0,0.0,0.963801039707638,0.973137698602297,0.963801039707638,-0.009336658894659,True,0.009336658894659,center,lgbt
1672590053795667970,"['1672589081933479936', '1672590053795667970']","A nuclear war would trigger Obama’s executive order 13603, suspending the US Constitution.

This 10-page document https://t.co/6lwCiYkJ3T is a blueprint for a federal takeover of the economy that would dwarf any tyranny we’ve seen within these borders since King George.

It would",en,2023-06-24T12:58:38.000Z,1672590053795667970,0.2970782931493899,0.9856225796061882,0.9894880943518688,3.116660105284788e-16,1810.0,513.0,1.0,1.0,-0.6924098012024789,0.9856225796061878,0.2970782931493899,-1.6780323808086668,True,1.6780323808086668,negative,immigration
1771673864109519076,['1771673864109519076'],"BREAKING: Tennessee Senate has passed a bill to ban “chemtrails.”

""The intentional injection, release, or dispersion, by any means, of chemicals, chemical compounds, substances, or apparatus within the borders of this state into the atmosphere with the express purpose of",en,2024-03-23T23:02:19.000Z,1771673864109519076,0.3481460115859814,0.8751749503624718,0.8624402835234605,0.0002849188614581,362.0,191.0,5.0,1.0,-0.514294271937479,0.8748900315010136,0.3481460115859814,-1.3891843034384928,True,1.3891843034384928,negative,immigration
1788196495126086131,['1788196495126086131'],"Outside a benefits office in Dublin and the migrants are carrying knives. 

Knife wielding dole merchants aren’t doctors or surgeons. 

#IrelandBelongsToTheIrish

 https://t.co/Buhr8qZjAA",en,2024-05-08T13:17:22.000Z,1788196495126086131,0.6896246290403234,0.9958274372773224,1.0,4.356273602914182e-25,13.0,38.0,1.0,1.0,-0.3103753709596766,0.9958274372773224,0.6896246290403234,-1.306202808236999,True,1.306202808236999,negative,immigration
1666228475424829442,['1666228475424829442'],"The California Senate approved $300 in weekly payments to illegal immigrants on Sunday, per FOX.",en,2023-06-06T23:40:00.000Z,1666228475424829442,0.427882358588663,0.9902810272714412,0.9311233542587442,0.2114946779576634,114.0,76.0,1.0,1.0,-0.5032409956700812,0.7787863493137777,0.427882358588663,-1.2820273449838588,True,1.2820273449838588,negative,immigration
1727412474356593021,['1727412474356593021'],"One month ago, @GovChristie ridiculed me for demanding more security on the Northern Border: 

“I don’t think you’ve heard anyone who knows anything ask for that.”

Well, it’s radio silence from him today. The bipartisan establishment is filled with these clowns &amp; it’s pathetic. https://t.co/rEg4D2XA8L",en,2023-11-22T19:43:22.000Z,1727412474356593021,0.4928742426369447,0.9863052788400312,0.7035372851979568,0.0021355592289911,298.0,160.0,1.0,1.0,-0.210663042561012,0.98416971961104,0.4928742426369447,-1.194832762172052,True,1.194832762172052,negative,immigration
