id,edit_history_tweet_ids,text,lang,created_at,tweetId,mislead_A,mislead_B,defend_A,defend_B,nA,nB,nMisleadingNotes,nNotMisleadingNotes,netStance_A,netStance_B,consensus,polarity,communityFlagged,polarity_abs,polarity_condition,topic_condition
1633897894905298961,['1633897894905298961'],"If you're trying to see our site and getting an 'unsafe' message, this is because some internet providers automatically flag the word 'lesbian' in our URL as problematic. And if that doesn't tell you something about what it's like to be a lesbian today, nothing does! Should be https://t.co/GBzUODNXoQ",en,2023-03-09T18:29:49.000Z,1633897894905298961,0.9971136100311796,0.999796092,,,13,55,1,0,0.9971136100311796,0.999796092,0.9971136100311796,-0.002682482,TRUE,0.002682482,center,lgbt
1672590053795667970,"['1672589081933479936', '1672590053795667970']","A nuclear war would trigger Obama’s executive order 13603, suspending the US Constitution.

This 10-page document https://t.co/6lwCiYkJ3T is a blueprint for a federal takeover of the economy that would dwarf any tyranny we’ve seen within these borders since King George.

It would",en,2023-06-24T12:58:38.000Z,1672590053795667970,0.2970782931493899,0.9856225796061882,0.9894880943518688,3.116660105284788e-16,1810,513,1,1,-0.692409801,0.9856225796061878,0.2970782931493899,-1.678032381,TRUE,1.6780323808086668,negative,immigration
1771673864109519076,['1771673864109519076'],"BREAKING: Tennessee Senate has passed a bill to ban “chemtrails.”

""The intentional injection, release, or dispersion, by any means, of chemicals, chemical compounds, substances, or apparatus within the borders of this state into the atmosphere with the express purpose of",en,2024-03-23T23:02:19.000Z,1771673864109519076,0.3481460115859814,0.8751749503624718,0.8624402835234605,0.000284919,362,191,5,1,-0.514294272,0.8748900315010136,0.3481460115859814,-1.389184303,TRUE,1.3891843034384928,negative,immigration
1788196495126086131,['1788196495126086131'],"Outside a benefits office in Dublin and the migrants are carrying knives. 

Knife wielding dole merchants aren’t doctors or surgeons. 

#IrelandBelongsToTheIrish

 https://t.co/Buhr8qZjAA",en,2024-05-08T13:17:22.000Z,1788196495126086131,0.6896246290403234,0.9958274372773224,1,4.356273602914182e-25,13,38,1,1,-0.310375371,0.9958274372773224,0.6896246290403234,-1.306202808,TRUE,1.306202808236999,negative,immigration
1666228475424829442,['1666228475424829442'],"The California Senate approved $300 in weekly payments to illegal immigrants on Sunday, per FOX.",en,2023-06-06T23:40:00.000Z,1666228475424829442,0.427882359,0.9902810272714412,0.9311233542587442,0.2114946779576634,114,76,1,1,-0.503240996,0.7787863493137777,0.427882359,-1.282027345,TRUE,1.2820273449838588,negative,immigration
1727412474356593021,['1727412474356593021'],"One month ago, @GovChristie ridiculed me for demanding more security on the Northern Border: 

“I don’t think you’ve heard anyone who knows anything ask for that.”

Well, it’s radio silence from him today. The bipartisan establishment is filled with these clowns &amp; it’s pathetic. https://t.co/rEg4D2XA8L",en,2023-11-22T19:43:22.000Z,1727412474356593021,0.4928742426369447,0.9863052788400312,0.7035372851979568,0.002135559,298,160,1,1,-0.210663043,0.98416972,0.4928742426369447,-1.194832762,TRUE,1.194832762172052,negative,immigration
1606062249344307200,['1606062249344307200'],"18 Republican TRAITORS who voted for the $1.7 TRILLION omnimonster to send YOUR money to defend Ukraine’s border but NOT America’s border!

Blunt
Boozman
Capito
Collins
Cornyn
Cotton
Graham
Inhofe
Mitch McConnell
Moran
Murkowski
Portman
Romney
Rounds
Shelby
Thune
Wicker
Young https://t.co/KGAIGGa6lV",en,2022-12-22T23:00:54.000Z,1606062249344307200,0.3669672496866253,0.9329081453043248,0.691498636,0.1279328999778182,120,171,2,1,-0.324531386,0.8049752453265065,0.3669672496866253,-1.129506632,TRUE,1.1295066318205202,negative,immigration
1666804896212082688,['1666804896212082688'],"If a white man stabbed a bunch of Syrian kids, his race would be the entire story 

A Syrian refugee stabbed a bunch of white children in France today
The media: “A man with a knife…”",en,2023-06-08T13:50:29.000Z,1666804896212082688,0.7311748469870245,0.9233488700245608,0.8901170091997859,0.001896783,91,82,2,1,-0.158942162,0.9214520869827886,0.7311748469870245,-1.080394249,TRUE,1.080394249,negative,immigration
1825601126127034489,['1825601126127034489'],"First, as a reminder for those who don’t know what is going on, riots in Britain started after an Islamist butchered three young English girls and the government, currently headed by socialist Labour PM Starmer, did pretty much nothing 

Years of frustration about immigration, https://t.co/Jx4bhV1F1e",en,2024-08-19T18:30:01.000Z,1825601126127034489,0.4582383565871693,0.912800747,0.7534483477031501,0.1744247067705833,129,75,3,1,-0.295209991,0.7383760406341177,0.4582383565871693,-1.033586032,TRUE,1.0335860317500984,negative,immigration
1723362480502530430,['1723362480502530430'],"Poland, a patriotic European nation. 
No immigration. 
No multiculturalism. 
No diversity. https://t.co/ylhGINULeu",en,2023-11-11T15:30:08.000Z,1723362480502530430,0.4485373334162206,0.970685698,0.506131605,0.063245377,174,169,2,2,-0.057594272,0.9074403210729588,0.4485373334162206,-0.965034593,TRUE,0.9650345931303412,negative,immigration
1739750480077631843,['1739750480077631843'],"Sen. Katie Britt Introduces Legislation To Prevent Illegal Immigrants From Voting In Federal Elections.
 
Do you support her?
Yes or No https://t.co/h328FPLt4z",en,2023-12-26T20:50:12.000Z,1739750480077631843,0.038027202,0.9994098297776272,,,8,86,1,0,0.038027202,0.9994098297776272,0.038027202,-0.961382628,TRUE,0.9613826276583748,negative,immigration
1650932061140668416,['1650932061140668416'],"Jean-Pierre: ""[Republicans] are fighting to put fentanyl on the street by defunding border patrol... The only things House Republicans are committed to giving Americans are increased crime, lower economic growth, and more manufacturing jobs sent back to China."" https://t.co/cyWZG79Inq",en,2023-04-25T18:37:30.000Z,1650932061140668416,0.980311279,0.4006395057656465,3.58072747292287e-06,0.9199475191157488,1448,129,3,1,0.9803076987666252,-0.519308013,0.4006395057656465,1.4996157121167273,TRUE,1.4996157121167273,positive,immigration
1760671798776184868,['1760671798776184868'],"When the USA turned away Jewish refugees during the Holocaust…it was the Palestinians that accepted them. When Europe was helping Hitler to achieve the final solutions, many Palestinians were shielded their Jewish neighbours. So why is them that must pay for the West’s crimes?",en,2024-02-22T14:24:03.000Z,1760671798776184868,0.9918399116268224,0.7353327560647821,2.9779020600810474e-16,0.999900569,605,143,2,1,0.9918399116268222,-0.264567813,0.7353327560647821,1.2564077249086392,TRUE,1.2564077249086392,positive,immigration
1798676471835447456,['1798676471835447456'],"""Made in India""

Reads the label on the remains of a missile dropped by Israeli warplanes at a UN shelter in Nusseirat refugee camp last night. https://t.co/NOFMXr64Tp",en,2024-06-06T11:21:03.000Z,1798676471835447456,0.9999774172918542,0.6628299903404103,1.7958233740202478e-10,0.8500001674319185,145,90,8,2,0.9999774171122718,-0.187170177,0.6628299903404103,1.187147594,TRUE,1.187147594,positive,immigration
1816078350659494130,['1816078350659494130'],"The Trump campaign and Republicans have tagged Harris repeatedly with the ""border czar"" title — which she never actually had.
https://t.co/PPHCjKBf83",en,2024-07-24T11:49:54.000Z,1816078350659494130,0.9576657650223735,0.5580739204471058,0.031917398,0.7604669415361378,23807,1141,16,4,0.9257483670233032,-0.202393021,0.5580739204471058,1.1281413881123354,TRUE,1.1281413881123354,positive,immigration
1661749726931472390,['1661749726931472390'],NOTICE: Claims that migrants will be provided free travel and transportation to their destination are false. The U.S. government does not provide help or financial support for noncitizens. https://t.co/tuCB7E8uEk,en,2023-05-25T15:03:03.000Z,1661749726931472390,0.979462832,0.5687099916269421,0.074729828,0.76913493,1761,94,5,1,0.9047330032989968,-0.200424938,0.5687099916269421,1.1051579414266226,TRUE,1.1051579414266226,positive,immigration
1751734245159051454,['1751734245159051454'],The picture is of three American who were killed in a drone attack by the resistance on the American base in Syria -Jordan border https://t.co/MUF2nnjq8u,en,2024-01-28T22:29:24.000Z,1751734245159051454,0.9245381827045128,0.8419793739028908,3.5328593826387966e-08,1,33,37,2,1,0.9245381473759192,-0.158020626,0.8419793739028908,1.0825587734318294,TRUE,1.0825587734318294,positive,immigration
1753381805422506114,['1753381805422506114'],"84% of sex offenders are British white males
&gt;3.1 million British adults were sexually assaulted as children 
1 in 4 women are sexually assaulted
1 in 3 suffer domestic abuse
2 women killed every week by partners or ex

The problem is male violence agst women, not asylum seekers",en,2024-02-02T11:36:13.000Z,1753381805422506114,0.8602202523984488,0.3865765472813287,0.4005144843985281,0.7952209597120733,383,185,4,4,0.4597057679999207,-0.408644412,0.3865765472813287,0.8683501804306653,TRUE,0.8683501804306653,positive,immigration
1653129462182187009,['1653129462182187009'],"Karine Jean-Pierre: ""When it comes to illegal migration, you have seen it come down by more than 90%, and that’s because of the actions that this president has taken."" https://t.co/SQLYz1Jawc",en,2023-05-01T20:09:12.000Z,1653129462182187009,0.9691029815582506,0.6333798406417743,0.02924088,0.4209907778359976,694,49,4,1,0.9398621015097676,0.2123890628057766,0.6333798406417743,0.7274730387039907,TRUE,0.7274730387039907,positive,immigration
1816142238000505246,['1816142238000505246'],"a. This isn’t true. The “Biden put Harris in charge of the border” narrative is made up. 

b. Harris supported the bipartisan border security bill that would have fixed the problem. Trump killed it. 

c. Border crossings are lower now than in Trump’s last non-pandemic summer. https://t.co/8jvp113yeh",en,2024-07-24T16:03:46.000Z,1816142238000505246,0.9805458160849844,0.3670007246845576,0.7034785126508846,0.7147123310955833,1232,53,3,2,0.2770673034340997,-0.347711606,0.3670007246845576,0.6247789098451253,TRUE,0.6247789098451253,positive,immigration
1653129034132336640,['1653129034132336640'],"KJP: “When it comes to illegal migration, you have seen it come down by more than 90%, and that’s because of the actions that this president has taken.” https://t.co/amp3rZi1kT",en,2023-05-01T20:07:30.000Z,1653129034132336640,0.990874517,0.4603317414784104,0.1159984107608114,0.155472731,2860,217,2,3,0.8748761067065536,0.3048590107278164,0.4603317414784104,0.5700170959787372,TRUE,0.5700170959787372,positive,immigration
1427976489891471361,['1427976489891471361'],"If we’re now agreed that vaccines don’t prevent you from spreading or getting COVID, and the only benefit is reduced symptoms, it is a PERSONAL CHOICE.

All vaccine mandates are anti-science.",en,2021-08-18T12:51:40.000Z,1427976489891471361,1,1,,,2,10,1,0,1,1,1,0,TRUE,0,center,immigration
1531712466110992384,['1531712466110992384'],"BREAKING: A witness reveals that Kansas City police shot Leonna Hale, a pregnant unarmed Black woman, five times as she was running away from them — she has been hospitalized with serious injuries but remains stable. RT TO DEMAND THAT THE POLICE BE INVESTIGATED IMMEDIATELY!",en,2022-05-31T19:01:24.000Z,1531712466110992384,1,1,,,53,9,1,0,1,1,1,0,TRUE,0,center,immigration
1821859305785524721,['1821859305785524721'],Russian aviation is hitting the Ukrainian equipment cluster in the Kursk border are with FABs. https://t.co/1xQ2ZptfIY,en,2024-08-09T10:41:21.000Z,1821859305785524721,1,1,,,11,25,1,0,1,1,1,0,TRUE,0,center,immigration
1816064177846243573,['1816064177846243573'],"In early 2021, Biden enlisted VP Harris to help with a slice of the migration issue — a move that has turned into one of the newly-presumptive presidential nominee's first campaign headaches
 https://t.co/3lb7xzz2an",en,2024-07-24T10:53:35.000Z,1816064177846243573,1,1,,,130,3,1,0,1,1,1,0,TRUE,0,center,immigration
1718004424465936712,['1718004424465936712'],"A Palestinian refugee's hairstyle and beard, together with hair gel, costs at least 100 Euros. They live there, they will collapse from hunger. Bedouins, in short. https://t.co/ZW9yn5TnTp",en,2023-10-27T20:39:08.000Z,1718004424465936712,1,1,,,3,32,1,0,1,1,1,0,TRUE,0,center,immigration
1712749559389229564,['1712749559389229564'],"Major security breach incident from Israel-Lebanon border.
Terrorists are jumping fencing &amp; trying to enter Israel. 

#IsraelPalestineConflict #IsraelPalestineWar #IsraelFightsBack #HamasMassacre #HamasMassacre #HamasTerrorism https://t.co/QLFpjbQEKK",en,2023-10-13T08:38:10.000Z,1712749559389229564,1,1,,,19,16,1,0,1,1,1,0,TRUE,0,center,immigration
1678003400904941568,['1678003400904941568'],"-Reality of #China 
-In southeastern outskirts of #Beijing encountering record-breaking heatwave migrant workers starved of both, food &amp; jobs still venture out to make a living in sweltering sun
-They jostle for temporary jobs, sleep on streets &amp; stop eating to save money https://t.co/Kij1UHg8vi",en,2023-07-09T11:29:21.000Z,1678003400904941568,1,1,,,4,13,1,0,1,1,1,0,TRUE,0,center,immigration
1750994033726681112,['1750994033726681112'],"❗🚨🚨🇺🇲⚡#BREAKING | American War: 

🚨 Texas Governor Greg Abbott: ""We are preparing for direct armed conflict with the federal government."" 

Video shows Farmers gathering in Texas on the border with Mexico to defend the borders from Biden's agents. https://t.co/TmcDDd38rJ",en,2024-01-26T21:28:04.000Z,1750994033726681112,1,1,,,4,12,1,0,1,1,1,0,TRUE,0,center,immigration
1712744079166181493,['1712744079166181493'],"From Hezbollah channel 
🔥 Lebanon-Palestine border, Lebanese youth climb the barrier wall https://t.co/EgkBhxjDd7",en,2023-10-13T08:16:24.000Z,1712744079166181493,0.9998905850933112,1,,,27,13,1,0,0.9998905850933112,1,0.9998905850933112,-0.000109415,TRUE,0.000109415,center,immigration
1814684566524723640,['1814684566524723640'],Indian migrants are pooping in “poop holes” on Ontario beaches.  https://t.co/qN0uTY4FrP,en,2024-07-20T15:31:30.000Z,1814684566524723640,0.9998527321445984,1,,,9,2,1,0,0.9998527321445984,1,0.9998527321445984,-0.000147268,TRUE,0.000147268,center,immigration
1728552116527231005,['1728552116527231005'],".@RedCross should review Craddock, Swank, and Brogna and urgently revise their statement.  With widely circulating pre-fusion conformation Spike protein in the blood supply, @RedCross cannot be certain the donated blood from vaccinated donors is safe.  #courageousdiscourse https://t.co/E6QBXV462b https://t.co/kgWiEQD71i",en,2023-11-25T23:11:54.000Z,1728552116527231005,0.1967529850833964,0.9979692242112655,1,6.135907499353979e-24,202,85,1,1,-0.803247015,0.9979692242112655,0.1967529850833964,-1.801216239,TRUE,1.8012162391278692,negative,healthcare
1690084401030529028,['1690084401030529028'],"The FDA has now endorsed treating COVID with Ivermectin! The FDA has blood on its hands. How many Americans senselessly died because Big Medicine called this cheap, readily available Nobel Prize winning medicine horse paste?

Thank you Ron Johnson your leadership and bravery. https://t.co/m0d6EonC5Q",en,2023-08-11T19:34:56.000Z,1690084401030529028,0.2663537448066496,0.952053996,0.9999999810978762,0.00135467,825,423,5,1,-0.733646236,0.9506993262873448,0.2663537448066496,-1.684345563,TRUE,1.6843455625785713,negative,healthcare
1661421368703844376,['1661421368703844376'],"HOLY. MOTHER. OF. GOD.

From the WHO site itself.

Covid-19 vaccination can induce multiple sclerosis via cross-reactive CD4+ T cells recognizing SARS-CoV-2 spike protein and myelin peptides https://t.co/RHiq7u1zAa",en,2023-05-24T17:18:16.000Z,1661421368703844376,0.3037299615799015,0.9726409805345264,1,4.645946274167337e-11,265,103,3,1,-0.696270038,0.9726409804880668,0.3037299615799015,-1.668911019,TRUE,1.6689110189081653,negative,healthcare
1749159230295376053,['1749159230295376053'],Covid-19 vaccines are destroying your gut microbiome and immune system https://t.co/vZGwDYbnje,en,2024-01-21T19:57:12.000Z,1749159230295376053,0.3493399341684948,0.994179593,0.9999999999149936,9.856949330974541e-19,76,77,1,1,-0.650660066,0.994179593,0.3493399341684948,-1.644839659,TRUE,1.644839658932403,negative,healthcare
